Source,eType,Target,Time,Weight
370312,5,380751,31536000,52.82
370312,5,393680,31536000,141.79
370312,5,340727,31536000,1149.23
370312,5,344885,31536000,397.9
370312,5,394673,31536000,3731.35
370312,5,315673,31536000,1018.28
370312,5,370746,31536000,40.81
370312,5,386567,31536000,463.38
370312,5,330887,31536000,459.72
370312,5,338753,31536000,1260.35
370312,5,338655,31536000,2.56
370312,5,355315,31536000,628.73
370312,5,343706,31536000,274.15
370312,5,363761,31536000,2229.88
370312,5,329091,31536000,1801.37
370312,5,340444,31536000,414.94
391254,5,308739,31536000,654.53
402198,5,391254,31536000,244.14
384857,5,391254,31536000,13256.9
391254,5,377011,31536000,862.4
391254,5,380751,31536000,241.27
391254,5,393680,31536000,264.21
391254,5,340727,31536000,1949.1
391254,5,344885,31536000,407.88
391254,5,394673,31536000,1173.18
391254,5,315673,31536000,485.44
391254,5,326206,31536000,212.58
391254,5,366321,31536000,365.46
391254,5,386567,31536000,738.1
391254,5,318163,31536000,603.48
391254,5,330887,31536000,433.68
391254,5,338753,31536000,1827.65
391254,5,343706,31536000,384.62
391254,5,363761,31536000,229.16
391254,5,329091,31536000,742.59
391254,5,340444,31536000,35.23
307806,5,308739,31536000,4391.67
402198,5,307806,31536000,652.46
384857,5,307806,31536000,8367.13
307806,5,377011,31536000,1323.35
307806,5,380751,31536000,47.57
307806,5,393680,31536000,71.09
307806,5,340727,31536000,634.8
307806,5,344885,31536000,318.2
307806,5,394673,31536000,1477.07
307806,5,366321,31536000,456.72
307806,5,318163,31536000,494.24
307806,5,330887,31536000,37.01
307806,5,338753,31536000,1607.2
307806,5,338655,31536000,13.42
307806,5,343706,31536000,234.6
307806,5,363761,31536000,960.31
329091,5,307806,31536000,1156.32
307806,5,386899,31536000,9595.78
307806,5,340444,31536000,600.97
320138,5,324244,31536000,618.86
320138,5,308739,31536000,7091.58
320138,5,386879,31536000,1106.18
320138,5,372675,31536000,2655.89
384857,5,320138,31536000,20518.6
320138,5,377011,31536000,4060.69
320138,5,380751,31536000,77.62
320138,5,393680,31536000,355.15
320138,5,340727,31536000,1888.31
320138,5,344885,31536000,320.76
320138,5,308763,31536000,773.91
320138,5,315673,31536000,6.5
320138,5,326206,31536000,25.88
320138,5,366321,31536000,1681.76
320138,5,370746,31536000,532.08
320138,5,318163,31536000,208.72
320138,5,338753,31536000,1713.46
320138,5,355315,31536000,1199.93
320138,5,343706,31536000,456.15
320138,5,363761,31536000,226.36
329091,5,320138,31536000,164.14
320138,5,386899,31536000,1944.15
320138,5,340444,31536000,748.17
343505,5,308739,31536000,1941.85
343505,5,386879,31536000,744.35
343505,5,372675,31536000,2191.45
384857,5,343505,31536000,18351.2
343505,5,377011,31536000,943
343505,5,380751,31536000,63.04
343505,5,393680,31536000,401.38
343505,5,340727,31536000,1754.04
343505,5,344885,31536000,279.5
343505,5,394673,31536000,4242.5
343505,5,326206,31536000,519.27
343505,5,366321,31536000,428.19
343505,5,318163,31536000,729.65
343505,5,330887,31536000,352.81
343505,5,338753,31536000,1079.16
343505,5,338655,31536000,9.53
343505,5,355315,31536000,543.7
343505,5,363761,31536000,272.54
343505,5,329091,31536000,1776.52
336084,5,389415,31536000,282.64
336084,5,308739,31536000,4800.15
402198,5,336084,31536000,2270.29
384857,5,336084,31536000,34513.1
336084,5,377011,31536000,3896.34
336084,5,380751,31536000,122.51
336084,5,393680,31536000,748.85
336084,5,340727,31536000,1087.88
336084,5,344885,31536000,636.8
336084,5,315673,31536000,1271.14
336084,5,326206,31536000,838.17
336084,5,366321,31536000,3030.47
336084,5,370746,31536000,629.02
336084,5,386567,31536000,894.9
336084,5,330887,31536000,1483.2
336084,5,338753,31536000,2764.54
336084,5,343706,31536000,622.46
336084,5,363761,31536000,1598.44
336084,5,329091,31536000,2385.08
336084,5,386899,31536000,221.07
336084,5,340444,31536000,1421.09
329466,5,308739,31536000,3749.53
329466,5,386879,31536000,1044.11
402198,5,329466,31536000,691.62
329466,5,372675,31536000,1127.74
384857,5,329466,31536000,19434.5
329466,5,380751,31536000,303.66
329466,5,393680,31536000,611.34
329466,5,340727,31536000,1652.08
329466,5,344885,31536000,596.25
329466,5,315673,31536000,498.96
329466,5,326206,31536000,210.09
329466,5,366321,31536000,848.71
329466,5,318163,31536000,722.75
329466,5,330887,31536000,644.66
329466,5,338753,31536000,1661.06
329466,5,338655,31536000,103.71
329466,5,355315,31536000,1801.64
329466,5,343706,31536000,123.72
329466,5,363761,31536000,206.09
329466,5,329091,31536000,2609.85
329466,5,386899,31536000,1313.85
329466,5,340444,31536000,17.46
391619,5,308739,31536000,6057.31
391619,5,386879,31536000,107.87
391619,5,372675,31536000,2362.89
384857,5,391619,31536000,40893.3
391619,5,377011,31536000,3770.63
391619,5,380751,31536000,241.36
391619,5,393680,31536000,499.73
391619,5,340727,31536000,1287.29
391619,5,344885,31536000,275.05
391619,5,308763,31536000,832.72
391619,5,394673,31536000,824.99
391619,5,315673,31536000,2432.58
391619,5,326206,31536000,419.41
391619,5,366321,31536000,2302.42
391619,5,386567,31536000,1479.93
391619,5,330887,31536000,498.09
391619,5,338753,31536000,2106.71
391619,5,338655,31536000,5.5
391619,5,355315,31536000,663.04
391619,5,343706,31536000,328.49
391619,5,363761,31536000,171.99
391619,5,329091,31536000,5338.67
391619,5,386899,31536000,5816.3
391619,5,340444,31536000,1513.56
384857,5,393838,31536000,13128.4
393838,5,377011,31536000,1910.13
393838,5,380751,31536000,422.9
393838,5,393680,31536000,653.41
393838,5,340727,31536000,619.61
393838,5,344885,31536000,224.34
393838,5,394673,31536000,843.58
393838,5,315673,31536000,459.16
393838,5,370746,31536000,296.4
393838,5,386567,31536000,431.55
393838,5,330887,31536000,507.64
393838,5,338753,31536000,538.93
393838,5,343706,31536000,316.14
393838,5,363761,31536000,1389.58
393838,5,329091,31536000,1430
393838,5,340444,31536000,1403.88
384857,5,311018,31536000,14125.6
311018,5,377011,31536000,1209.5
311018,5,380751,31536000,185.85
311018,5,393680,31536000,138.81
311018,5,340727,31536000,4226.85
311018,5,344885,31536000,292.64
311018,5,394673,31536000,497.49
311018,5,326206,31536000,441.68
311018,5,366321,31536000,1859.23
311018,5,370746,31536000,171.51
311018,5,386567,31536000,909.43
311018,5,318163,31536000,944.79
311018,5,330887,31536000,29.26
311018,5,338753,31536000,2483.79
311018,5,338655,31536000,133.2
311018,5,343706,31536000,458.4
311018,5,363761,31536000,964.83
311018,5,329091,31536000,687.54
311018,5,340444,31536000,16.56
402198,5,405326,31536000,213.04
384857,5,405326,31536000,12388
405326,5,380751,31536000,212.89
405326,5,393680,31536000,179.11
405326,5,340727,31536000,886.18
405326,5,344885,31536000,558.24
405326,5,394673,31536000,1199.16
405326,5,326206,31536000,203.9
405326,5,370746,31536000,85.73
405326,5,386567,31536000,1197.33
405326,5,318163,31536000,757.71
405326,5,330887,31536000,292.42
405326,5,338753,31536000,2727.48
405326,5,338655,31536000,105.77
405326,5,343706,31536000,362.27
405326,5,363761,31536000,2263.32
329091,5,405326,31536000,1499.45
405326,5,340444,31536000,2176.3
402198,5,345551,31536000,791.5
384857,5,345551,31536000,14177.3
345551,5,377011,31536000,68.49
345551,5,380751,31536000,359.29
345551,5,393680,31536000,125.72
345551,5,340727,31536000,2279.98
345551,5,344885,31536000,235.75
345551,5,394673,31536000,1158.45
345551,5,315673,31536000,382.24
345551,5,386567,31536000,372.92
345551,5,318163,31536000,589.65
345551,5,330887,31536000,403.43
345551,5,338753,31536000,2341.83
345551,5,343706,31536000,401.77
345551,5,363761,31536000,1616.43
345551,5,329091,31536000,1252.03
345551,5,386899,31536000,67.22
345551,5,340444,31536000,194.61
376154,5,324244,31536000,629.48
384857,5,376154,31536000,10817.2
376154,5,377011,31536000,929.07
376154,5,380751,31536000,137.84
376154,5,393680,31536000,591.71
376154,5,340727,31536000,2671.77
376154,5,344885,31536000,485.28
376154,5,394673,31536000,251.56
376154,5,366321,31536000,2970.58
376154,5,370746,31536000,282.3
376154,5,386567,31536000,826.02
376154,5,318163,31536000,737.78
376154,5,330887,31536000,269.63
376154,5,338753,31536000,2476.78
376154,5,343706,31536000,26.77
376154,5,363761,31536000,1144.8
329091,5,376154,31536000,1016.19
376154,5,386899,31536000,4418.43
308299,5,308739,31536000,1185.68
384857,5,308299,31536000,2249.89
308299,5,380751,31536000,216.81
308299,5,393680,31536000,813.87
308299,5,340727,31536000,3004.24
308299,5,344885,31536000,322.32
308299,5,394673,31536000,665.7
308299,5,326206,31536000,10.19
308299,5,386567,31536000,605.53
308299,5,318163,31536000,7.18
308299,5,338753,31536000,2109.64
308299,5,363761,31536000,198.29
308299,5,329091,31536000,285.36
308299,5,386899,31536000,395.95
343134,5,308739,31536000,2352.91
384857,5,343134,31536000,5748.55
343134,5,377011,31536000,518.51
343134,5,380751,31536000,149.26
343134,5,393680,31536000,72.22
343134,5,340727,31536000,751.42
343134,5,344885,31536000,622.66
343134,5,308763,31536000,627.2
343134,5,394673,31536000,132.09
343134,5,370746,31536000,436.19
343134,5,386567,31536000,233.23
343134,5,318163,31536000,2178.34
343134,5,330887,31536000,1014.78
343134,5,338753,31536000,3103.23
343134,5,338655,31536000,222.45
343134,5,363761,31536000,152.82
329091,5,343134,31536000,1699.98
343134,5,386899,31536000,693.4
343134,5,340444,31536000,1990.33
384857,5,405224,31536000,5714.39
405224,5,377011,31536000,245.84
405224,5,380751,31536000,323.7
405224,5,393680,31536000,298.45
405224,5,340727,31536000,348.78
405224,5,344885,31536000,185.98
405224,5,315673,31536000,1048.98
405224,5,326206,31536000,194.3
405224,5,366321,31536000,420.67
405224,5,370746,31536000,309.72
405224,5,386567,31536000,957.56
405224,5,318163,31536000,777.37
405224,5,338655,31536000,39.66
405224,5,363761,31536000,330.35
329091,5,405224,31536000,258.62
402198,5,321846,31536000,277.92
384857,5,321846,31536000,4111.4
321846,5,380751,31536000,119.59
321846,5,393680,31536000,434.28
321846,5,340727,31536000,316.24
321846,5,344885,31536000,5.48
321846,5,394673,31536000,228.28
321846,5,326206,31536000,265.86
321846,5,366321,31536000,1201.2
321846,5,386567,31536000,102.41
321846,5,318163,31536000,723.1
321846,5,330887,31536000,39.47
321846,5,343706,31536000,116.78
321846,5,363761,31536000,121.89
329091,5,321846,31536000,966.1
321846,5,386899,31536000,2365.02
384857,5,343906,31536000,8856.87
343906,5,377011,31536000,384.7
343906,5,380751,31536000,279.16
343906,5,393680,31536000,856.28
343906,5,340727,31536000,643.53
343906,5,344885,31536000,494.53
343906,5,394673,31536000,276.79
343906,5,315673,31536000,438.82
343906,5,326206,31536000,489.27
343906,5,366321,31536000,1117.11
343906,5,370746,31536000,155.39
343906,5,318163,31536000,487.37
343906,5,330887,31536000,357.9
343906,5,338753,31536000,411.14
343906,5,343706,31536000,141.13
343906,5,363761,31536000,1069.34
329091,5,343906,31536000,752.56
343906,5,386899,31536000,12740.8
343906,5,340444,31536000,1592.1
402198,5,325055,31536000,724.17
384857,5,325055,31536000,10042.3
325055,5,377011,31536000,127.56
325055,5,380751,31536000,358.62
325055,5,393680,31536000,431.14
325055,5,340727,31536000,1064.83
325055,5,344885,31536000,99.86
325055,5,308763,31536000,509.25
325055,5,394673,31536000,890.84
325055,5,315673,31536000,336.03
325055,5,326206,31536000,548.16
325055,5,366321,31536000,948.67
325055,5,370746,31536000,415.63
325055,5,386567,31536000,331.71
325055,5,318163,31536000,113.71
325055,5,330887,31536000,251.39
325055,5,338753,31536000,1492.32
325055,5,338655,31536000,164.8
325055,5,363761,31536000,1763.26
325055,5,329091,31536000,31.08
325055,5,340444,31536000,2228.22
402198,5,350949,31536000,356.61
384857,5,350949,31536000,3019.34
350949,5,380751,31536000,241.38
350949,5,393680,31536000,620.7
350949,5,340727,31536000,414.28
350949,5,344885,31536000,257.91
350949,5,315673,31536000,1416.17
350949,5,326206,31536000,20.72
350949,5,366321,31536000,639.76
350949,5,370746,31536000,99.74
350949,5,386567,31536000,481.03
350949,5,318163,31536000,435.73
350949,5,330887,31536000,184.64
350949,5,338753,31536000,746.46
350949,5,343706,31536000,274.71
350949,5,363761,31536000,415.5
350949,5,329091,31536000,351.06
350949,5,386899,31536000,1170.2
401182,5,308739,31536000,4792.16
402198,5,401182,31536000,437.54
384857,5,401182,31536000,29973.6
401182,5,380751,31536000,278.77
401182,5,393680,31536000,713.63
401182,5,340727,31536000,1592.06
401182,5,344885,31536000,550.46
401182,5,394673,31536000,355.15
401182,5,315673,31536000,157.68
401182,5,326206,31536000,418.13
401182,5,366321,31536000,1223.88
401182,5,370746,31536000,37.94
401182,5,386567,31536000,311.95
401182,5,318163,31536000,2090.93
401182,5,330887,31536000,408.57
401182,5,338753,31536000,1135.98
401182,5,343706,31536000,1024.9
401182,5,363761,31536000,427.59
401182,5,329091,31536000,1480.23
401182,5,386899,31536000,6687.72
318645,5,308739,31536000,9218.86
402198,5,318645,31536000,8012.8
384857,5,318645,31536000,196567
318645,5,377011,31536000,13536
318645,5,380751,31536000,131.53
318645,5,393680,31536000,504.52
318645,5,340727,31536000,363.71
318645,5,344885,31536000,628.37
318645,5,394673,31536000,3250.02
318645,5,315673,31536000,3604.06
318645,5,326206,31536000,74.73
318645,5,370746,31536000,1281.5
318645,5,386567,31536000,4821.65
318645,5,330887,31536000,3029.73
318645,5,338753,31536000,1839.38
318645,5,363761,31536000,2175.3
318645,5,329091,31536000,47680
318645,5,386899,31536000,11164.1
340612,5,389415,31536000,339.98
340612,5,308739,31536000,5865.03
340612,5,386879,31536000,1010.5
340612,5,372675,31536000,1548.47
384857,5,340612,31536000,18671.5
340612,5,377011,31536000,2519.64
340612,5,380751,31536000,59.25
340612,5,393680,31536000,592.99
340612,5,340727,31536000,918.16
340612,5,344885,31536000,274.5
340612,5,394673,31536000,1765.12
340612,5,315673,31536000,26.02
340612,5,326206,31536000,687.27
340612,5,370746,31536000,674.77
340612,5,386567,31536000,1318.01
340612,5,330887,31536000,650.69
340612,5,338753,31536000,1331.52
340612,5,355315,31536000,127.16
340612,5,343706,31536000,629.85
340612,5,363761,31536000,945.16
340612,5,329091,31536000,4056.11
340612,5,386899,31536000,3336.95
362528,5,324244,31536000,823.05
362528,5,308739,31536000,3583.08
362528,5,386879,31536000,21.36
402198,5,362528,31536000,289.46
362528,5,372675,31536000,2432
384857,5,362528,31536000,28827.5
362528,5,377011,31536000,6094.45
362528,5,380751,31536000,276.94
362528,5,393680,31536000,635.57
362528,5,340727,31536000,3947.64
362528,5,344885,31536000,820.82
362528,5,308763,31536000,729.14
362528,5,394673,31536000,3067.24
362528,5,315673,31536000,195.49
362528,5,366321,31536000,1935.69
362528,5,386567,31536000,3866.28
362528,5,318163,31536000,3532.11
362528,5,330887,31536000,484.08
362528,5,338655,31536000,180.92
362528,5,355315,31536000,1529.05
362528,5,343706,31536000,431.03
362528,5,363761,31536000,642.78
362528,5,329091,31536000,3517.98
362528,5,386899,31536000,8084.37
362528,5,340444,31536000,1292.87
373415,5,308739,31536000,4267.76
373415,5,386879,31536000,464.86
402198,5,373415,31536000,2700.9
384857,5,373415,31536000,33865
373415,5,377011,31536000,5301.34
373415,5,380751,31536000,96.34
373415,5,393680,31536000,325.71
373415,5,340727,31536000,2348.19
373415,5,344885,31536000,801.11
373415,5,394673,31536000,1121.43
373415,5,315673,31536000,2947.72
373415,5,326206,31536000,855.53
373415,5,366321,31536000,2739.3
373415,5,370746,31536000,908.48
373415,5,386567,31536000,820.14
373415,5,330887,31536000,1218.25
373415,5,338753,31536000,2401.99
373415,5,355315,31536000,286.6
373415,5,343706,31536000,212.56
373415,5,363761,31536000,2758.33
373415,5,329091,31536000,6505.41
373415,5,386899,31536000,855.88
338415,5,389415,31536000,440.68
338415,5,308739,31536000,3860.15
338415,5,386879,31536000,401.15
338415,5,372675,31536000,1609.38
384857,5,338415,31536000,18210.2
338415,5,377011,31536000,2346.63
338415,5,380751,31536000,202.12
338415,5,393680,31536000,680.91
338415,5,340727,31536000,548.87
338415,5,344885,31536000,755.8
338415,5,315673,31536000,273.8
338415,5,326206,31536000,385.1
338415,5,366321,31536000,406.02
338415,5,370746,31536000,167.01
338415,5,386567,31536000,352.52
338415,5,330887,31536000,412.29
338415,5,338753,31536000,761.27
338415,5,355315,31536000,981.94
338415,5,343706,31536000,207.22
338415,5,363761,31536000,820.07
338415,5,329091,31536000,1277.46
338415,5,340444,31536000,273.83
341152,5,389415,31536000,271.92
341152,5,308739,31536000,961.13
384857,5,341152,31536000,3704.63
341152,5,377011,31536000,2020.36
341152,5,380751,31536000,164.35
341152,5,393680,31536000,516.88
341152,5,340727,31536000,707.62
341152,5,344885,31536000,382.9
341152,5,394673,31536000,299.92
341152,5,326206,31536000,476.32
341152,5,366321,31536000,191.06
341152,5,370746,31536000,180.33
341152,5,318163,31536000,365.16
341152,5,338753,31536000,1626.32
341152,5,343706,31536000,196.78
341152,5,363761,31536000,91.95
341152,5,329091,31536000,119.2
341152,5,386899,31536000,3200.7
317349,5,389415,31536000,127.15
317349,5,324244,31536000,794.95
317349,5,308739,31536000,5216.01
402198,5,317349,31536000,535.49
384857,5,317349,31536000,44432.6
317349,5,377011,31536000,4032.44
317349,5,380751,31536000,112.79
317349,5,393680,31536000,564.37
317349,5,340727,31536000,3687.96
317349,5,344885,31536000,604.91
317349,5,308763,31536000,1122.89
317349,5,394673,31536000,1464.95
317349,5,315673,31536000,4967.63
317349,5,326206,31536000,951.82
317349,5,366321,31536000,1875.25
317349,5,370746,31536000,765.2
317349,5,318163,31536000,94.12
317349,5,330887,31536000,842.49
317349,5,338753,31536000,2131.32
317349,5,343706,31536000,779.39
317349,5,363761,31536000,979.19
317349,5,329091,31536000,6814.56
317349,5,386899,31536000,3994.14
317349,5,340444,31536000,1367.71
405267,5,308739,31536000,5781.61
402198,5,405267,31536000,482.73
384857,5,405267,31536000,27653.1
405267,5,377011,31536000,1038.69
405267,5,380751,31536000,599.5
405267,5,393680,31536000,658.49
405267,5,340727,31536000,1625.57
405267,5,344885,31536000,311.31
405267,5,394673,31536000,2954.62
405267,5,315673,31536000,1588.84
405267,5,326206,31536000,389.75
405267,5,370746,31536000,526.19
405267,5,318163,31536000,2291.44
405267,5,330887,31536000,1430.17
405267,5,338753,31536000,2948.69
405267,5,343706,31536000,608.85
405267,5,363761,31536000,510.11
405267,5,329091,31536000,2482.73
405267,5,386899,31536000,2213.95
405267,5,340444,31536000,554.85
344820,5,308739,31536000,3461.86
344820,5,386879,31536000,888.57
402198,5,344820,31536000,18.37
344820,5,372675,31536000,2204.06
384857,5,344820,31536000,27048.6
344820,5,377011,31536000,6669.8
344820,5,380751,31536000,451.33
344820,5,393680,31536000,382.26
344820,5,340727,31536000,456.3
344820,5,344885,31536000,877.78
344820,5,394673,31536000,2053.17
344820,5,315673,31536000,1074.48
344820,5,326206,31536000,205.58
344820,5,370746,31536000,621.93
344820,5,386567,31536000,3088.53
344820,5,318163,31536000,750.16
344820,5,330887,31536000,1380.56
344820,5,338753,31536000,3741.16
344820,5,355315,31536000,1279.9
344820,5,363761,31536000,615.68
344820,5,329091,31536000,4147.6
344820,5,386899,31536000,9132.37
344820,5,340444,31536000,1227.19
394100,5,389415,31536000,983.51
394100,5,308739,31536000,4887.83
384857,5,394100,31536000,36157.5
394100,5,380751,31536000,384.3
394100,5,393680,31536000,595.71
394100,5,340727,31536000,2596.98
394100,5,344885,31536000,458.72
394100,5,394673,31536000,1950.69
394100,5,326206,31536000,530.82
394100,5,366321,31536000,1922.91
394100,5,370746,31536000,501.28
394100,5,318163,31536000,1384.47
394100,5,330887,31536000,719.92
394100,5,338753,31536000,180.6
394100,5,363761,31536000,242.37
394100,5,329091,31536000,5823.53
394100,5,386899,31536000,7256.03
394100,5,340444,31536000,1257.76
311772,5,308739,31536000,6376.02
402198,5,311772,31536000,197.45
384857,5,311772,31536000,29465.3
311772,5,380751,31536000,334
311772,5,393680,31536000,546.44
311772,5,340727,31536000,1567.57
311772,5,344885,31536000,1232.64
311772,5,394673,31536000,1763.76
311772,5,315673,31536000,179.32
311772,5,366321,31536000,904.42
311772,5,318163,31536000,671.78
311772,5,330887,31536000,885.78
311772,5,338655,31536000,132.51
311772,5,343706,31536000,105.23
311772,5,363761,31536000,2312.74
311772,5,329091,31536000,2277.9
311772,5,340444,31536000,611.39
387814,5,308739,31536000,1131.09
384857,5,387814,31536000,25163.8
387814,5,380751,31536000,516.47
387814,5,393680,31536000,173.64
387814,5,340727,31536000,1609.94
387814,5,344885,31536000,429.42
387814,5,315673,31536000,2117.18
387814,5,326206,31536000,277.44
387814,5,366321,31536000,1211.81
387814,5,386567,31536000,1191.34
387814,5,318163,31536000,2.91
387814,5,330887,31536000,280.94
387814,5,338655,31536000,60.24
387814,5,343706,31536000,281.97
387814,5,363761,31536000,2150.02
387814,5,329091,31536000,1213.18
387814,5,386899,31536000,5529.22
387814,5,340444,31536000,1638.18
372385,5,308739,31536000,5053.94
384857,5,372385,31536000,7039.65
372385,5,377011,31536000,1147.37
372385,5,380751,31536000,285.7
372385,5,393680,31536000,267.45
372385,5,340727,31536000,3054.32
372385,5,344885,31536000,701.36
372385,5,394673,31536000,369.91
372385,5,315673,31536000,279.83
372385,5,326206,31536000,141.32
372385,5,366321,31536000,584.34
372385,5,386567,31536000,1772.19
372385,5,318163,31536000,955.54
372385,5,330887,31536000,818.09
372385,5,338753,31536000,2456.28
372385,5,338655,31536000,92.37
372385,5,343706,31536000,439.2
372385,5,363761,31536000,3084.78
372385,5,329091,31536000,164.3
372385,5,386899,31536000,3861.34
372385,5,340444,31536000,817.27
354607,5,324244,31536000,1437.55
354607,5,308739,31536000,7216.68
402198,5,354607,31536000,2664.62
384857,5,354607,31536000,50214.1
354607,5,377011,31536000,5377.2
354607,5,380751,31536000,73.45
354607,5,393680,31536000,624.98
354607,5,340727,31536000,2939.52
354607,5,344885,31536000,1068.85
354607,5,394673,31536000,2951.76
354607,5,326206,31536000,1414.3
354607,5,366321,31536000,3035.49
354607,5,370746,31536000,384
354607,5,386567,31536000,1272.62
354607,5,330887,31536000,187.12
354607,5,338753,31536000,3744.72
354607,5,363761,31536000,1245.58
354607,5,329091,31536000,13481.8
354607,5,386899,31536000,19974
354607,5,340444,31536000,1053.33
389548,5,308739,31536000,2435.56
389548,5,386879,31536000,616.84
402198,5,389548,31536000,136.33
389548,5,372675,31536000,1725.74
384857,5,389548,31536000,21760.3
389548,5,377011,31536000,829.37
389548,5,380751,31536000,132.05
389548,5,393680,31536000,494.42
389548,5,340727,31536000,2100.86
389548,5,344885,31536000,657.27
389548,5,370746,31536000,80.2
389548,5,386567,31536000,1475.98
389548,5,318163,31536000,1367.58
389548,5,330887,31536000,25.07
389548,5,338753,31536000,2802.34
389548,5,338655,31536000,97.27
389548,5,355315,31536000,1066.6
389548,5,343706,31536000,76.15
389548,5,363761,31536000,382.05
389548,5,329091,31536000,1667.74
402198,5,385021,31536000,612.53
384857,5,385021,31536000,7866.03
385021,5,377011,31536000,804.6
385021,5,380751,31536000,66.56
385021,5,393680,31536000,206.85
385021,5,340727,31536000,2929.23
385021,5,344885,31536000,411.67
385021,5,394673,31536000,1336.5
385021,5,315673,31536000,2087.94
385021,5,326206,31536000,115.09
385021,5,366321,31536000,318.53
385021,5,370746,31536000,287.96
385021,5,330887,31536000,1700.68
385021,5,343706,31536000,232.76
385021,5,363761,31536000,397.53
329091,5,385021,31536000,1256.32
385021,5,386899,31536000,2011.04
385021,5,340444,31536000,7084.51
402198,5,339473,31536000,323.44
384857,5,339473,31536000,9063.18
339473,5,377011,31536000,593.37
339473,5,380751,31536000,377.58
339473,5,393680,31536000,330.92
339473,5,340727,31536000,642.73
339473,5,344885,31536000,288.38
339473,5,394673,31536000,1117.58
339473,5,315673,31536000,619.38
339473,5,326206,31536000,315.44
339473,5,370746,31536000,140.14
339473,5,318163,31536000,253.64
339473,5,338753,31536000,1960.88
339473,5,343706,31536000,214.29
339473,5,363761,31536000,787.03
329091,5,339473,31536000,1472.17
339473,5,386899,31536000,7690.99
339473,5,340444,31536000,3433.52
384857,5,309364,31536000,14865.8
309364,5,377011,31536000,1031.52
309364,5,380751,31536000,149.53
309364,5,393680,31536000,737.83
309364,5,340727,31536000,3375.37
309364,5,344885,31536000,177.36
309364,5,394673,31536000,232.68
309364,5,326206,31536000,136.94
309364,5,366321,31536000,1100.57
309364,5,370746,31536000,613.8
309364,5,386567,31536000,1637.51
309364,5,318163,31536000,1420.57
309364,5,330887,31536000,415.8
309364,5,338655,31536000,210.09
309364,5,343706,31536000,373.32
309364,5,363761,31536000,310.96
309364,5,329091,31536000,804.21
309364,5,386899,31536000,8413.6
309364,5,340444,31536000,798.15
315112,5,324244,31536000,1252.81
384857,5,315112,31536000,5234.64
315112,5,377011,31536000,4019.67
315112,5,380751,31536000,507.47
315112,5,393680,31536000,200.63
315112,5,340727,31536000,1391.04
315112,5,344885,31536000,620.27
315112,5,394673,31536000,449.32
315112,5,315673,31536000,2552.28
315112,5,326206,31536000,421.71
315112,5,366321,31536000,475.36
315112,5,370746,31536000,394.63
315112,5,386567,31536000,954.38
315112,5,318163,31536000,2141.56
315112,5,330887,31536000,1414.94
315112,5,338753,31536000,3296.54
315112,5,363761,31536000,221.54
315112,5,329091,31536000,1187.43
315112,5,386899,31536000,4620.27
384857,5,319120,31536000,38019.8
319120,5,380751,31536000,640.95
319120,5,393680,31536000,2249.28
319120,5,340727,31536000,7533.16
319120,5,344885,31536000,576.32
319120,5,394673,31536000,3435.72
319120,5,315673,31536000,3963.81
319120,5,326206,31536000,848.82
319120,5,366321,31536000,3202.79
319120,5,330887,31536000,1652.08
319120,5,338753,31536000,5169.73
319120,5,338655,31536000,168.32
319120,5,343706,31536000,723.89
319120,5,363761,31536000,7146.89
319120,5,329091,31536000,248.9
319120,5,386899,31536000,5749.62
319120,5,340444,31536000,3816.99
402198,5,396060,31536000,915.56
384857,5,396060,31536000,67455.8
396060,5,377011,31536000,3985.69
396060,5,380751,31536000,352.43
396060,5,393680,31536000,174.81
396060,5,340727,31536000,5638.62
396060,5,344885,31536000,2396.91
396060,5,394673,31536000,622.79
396060,5,326206,31536000,170.71
396060,5,366321,31536000,4129.17
396060,5,370746,31536000,790.97
396060,5,386567,31536000,618.59
396060,5,330887,31536000,2377.76
396060,5,338753,31536000,6084.53
396060,5,343706,31536000,347.93
396060,5,363761,31536000,3632.97
329091,5,396060,31536000,601.22
396060,5,386899,31536000,18698.1
396060,5,340444,31536000,2016.27
379193,5,324244,31536000,2582.67
379193,5,308739,31536000,8091.25
402198,5,379193,31536000,1129.49
384857,5,379193,31536000,86251.6
379193,5,377011,31536000,9336.13
379193,5,380751,31536000,576.14
379193,5,393680,31536000,978.47
379193,5,340727,31536000,8384.06
379193,5,344885,31536000,1096.37
379193,5,308763,31536000,1846.53
379193,5,326206,31536000,948.57
379193,5,366321,31536000,4632.3
379193,5,370746,31536000,30.83
379193,5,386567,31536000,3739.59
379193,5,330887,31536000,4394.98
379193,5,338753,31536000,7443.2
379193,5,338655,31536000,304.78
379193,5,343706,31536000,520.28
379193,5,363761,31536000,6636.04
379193,5,329091,31536000,4485.42
379193,5,386899,31536000,19153.4
379193,5,340444,31536000,1117.73
309393,5,308739,31536000,39291.8
402198,5,309393,31536000,6908.27
384857,5,309393,31536000,159997
309393,5,377011,31536000,32142.3
309393,5,380751,31536000,713.06
309393,5,393680,31536000,1904.74
309393,5,340727,31536000,1406.81
309393,5,344885,31536000,1929.22
309393,5,394673,31536000,6938.77
309393,5,326206,31536000,5302.1
309393,5,366321,31536000,2618.5
309393,5,370746,31536000,8956.1
309393,5,386567,31536000,11185.4
309393,5,318163,31536000,4836.31
309393,5,338753,31536000,2574.66
309393,5,338655,31536000,280.38
309393,5,343706,31536000,353.31
