Source,eType,Target,Time,Weight
61111,0,33506,91443,1
33506,0,93198,91443,1
93198,0,61111,91443,1
31960,0,93415,91443,1
93415,0,4137,91443,1
37121,0,7884,91443,1
19544,0,83462,91443,1
83462,0,53540,91443,1
67313,0,4227,91444,1
96313,0,81034,91444,1
76466,0,40331,91444,1
16930,0,76466,91444,1
6399,0,52450,91444,1
17246,0,52450,91444,1
22152,0,75627,91444,1
62405,0,22152,91444,1
92322,0,4309,91444,1
72675,0,92322,91444,1
15608,0,1163,91444,1
65489,0,15608,91444,1
87431,0,85318,91444,1
85318,0,60377,91444,1
8123,0,38962,91444,1
92686,0,45004,91444,1
15605,0,23463,91444,1
32390,0,15605,91444,1
44425,0,18321,91445,1
49541,0,18321,91445,1
11537,0,38758,91445,1
60415,0,11537,91445,1
20184,0,94106,91445,1
45552,0,20184,91445,1
69801,0,16286,91445,1
16286,0,8523,91445,1
69801,0,79909,91445,1
91306,0,44659,91445,1
44659,0,95704,91445,1
95704,0,91306,91445,1
74636,0,48407,91445,1
74636,0,78817,91445,1
98865,0,20100,91445,1
18954,0,98865,91445,1
17019,0,21013,91445,1
10434,0,99728,91445,1
99728,0,35415,91445,1
84154,0,91870,91445,1
91870,0,19609,91445,1
42100,0,60118,91445,1
60118,0,19728,91445,1
19728,0,42100,91445,1
24783,0,8870,91445,1
5619,0,24783,91445,1
10935,0,74110,91446,1
74110,0,19325,91446,1
84798,0,95680,91446,1
36158,0,97440,91446,1
63485,0,87146,91446,1
87146,0,372,91446,1
95156,0,78545,91446,1
78545,0,75374,91446,1
75374,0,95156,91446,1
37963,0,89224,91446,1
88821,0,45805,91447,1
45805,0,43147,91447,1
43147,0,88821,91447,1
11705,0,20730,91447,1
47440,0,39967,91447,1
55374,0,68130,91447,1
33905,0,17658,91447,1
19958,0,42521,91447,1
42521,0,26482,91447,1
95373,0,67199,91447,1
64932,0,88277,91447,1
22141,0,82243,91448,1
65127,0,82220,91448,1
75884,0,27248,91448,1
27248,0,94855,91448,1
94855,0,75884,91448,1
41101,0,75367,91448,1
41101,0,60078,91448,1
21153,0,47133,91448,1
61311,0,59799,91448,1
64713,0,34975,91448,1
34975,0,48816,91448,1
76364,0,43745,91448,1
40668,0,91069,91448,1
91069,0,19912,91448,1
40884,0,91594,91448,1
91594,0,71406,91448,1
96509,0,37562,91449,1
37562,0,4599,91449,1
87068,0,37584,91449,1
17994,0,78826,91449,1
59224,0,19912,91449,1
19912,0,71261,91449,1
71261,0,59224,91449,1
97386,0,60465,91449,1
60465,0,69756,91449,1
69756,0,97386,91449,1
13976,0,6849,91450,1
6849,0,55031,91450,1
55031,0,13976,91450,1
61188,0,98378,91450,1
98378,0,1330,91450,1
43777,0,38022,91450,1
26803,0,87428,91450,1
33660,0,29307,91450,1
64788,0,37917,91450,1
37917,0,56493,91450,1
56493,0,64788,91450,1
34190,0,48053,91451,1
88891,0,40648,91451,1
40648,0,9010,91451,1
13486,0,86720,91451,1
86720,0,47088,91451,1
47088,0,13486,91451,1
21126,0,52631,91451,1
74418,0,58635,91451,1
58635,0,7373,91451,1
7373,0,74418,91451,1
48809,0,26078,91451,1
61327,0,53015,91451,1
67763,0,61327,91451,1
95876,0,29674,91452,1
29674,0,87389,91452,1
30477,0,59214,91452,1
59214,0,40303,91452,1
45802,0,89698,91452,1
74361,0,92312,91452,1
92312,0,77681,91452,1
39552,0,60106,91452,1
60106,0,99934,91452,1
92904,0,89342,91452,1
89342,0,39806,91452,1
39806,0,92904,91452,1
59654,0,62736,91452,1
59654,0,30477,91452,1
34916,0,56039,91452,1
32148,0,26998,91452,1
26998,0,83941,91452,1
81360,0,32807,91452,1
90026,0,84245,91452,1
84245,0,18641,91452,1
18641,0,90026,91452,1
98126,0,24654,91452,1
92155,0,96458,91452,1
26887,0,96458,91452,1
85351,0,56234,91453,1
76415,0,7196,91453,1
64534,0,53763,91453,1
90618,0,72116,91453,1
31134,0,4925,91453,1
47480,0,44693,91453,1
86251,0,47480,91453,1
31619,0,81933,91453,1
46281,0,87743,91453,1
93114,0,9878,91453,1
38097,0,92725,91453,1
86088,0,496,91454,1
86393,0,78015,91454,1
46467,0,33016,91454,1
50228,0,82395,91454,1
82395,0,32579,91454,1
32579,0,50228,91454,1
95078,0,33859,91454,1
15834,0,48354,91454,1
42871,0,86812,91455,1
42871,0,9148,91455,1
83302,0,21400,91455,1
21400,0,18250,91455,1
91609,0,56128,91455,1
56128,0,28723,91455,1
76609,0,48878,91455,1
9746,0,31306,91455,1
31306,0,13762,91455,1
13762,0,9746,91455,1
98770,0,74958,91455,1
74958,0,78058,91455,1
97223,0,21831,91455,1
82669,0,35260,91455,1
35260,0,90074,91455,1
79399,0,40925,91455,1
40925,0,52037,91455,1
26670,0,69871,91456,1
56762,0,92217,91456,1
5642,0,56762,91456,1
65543,0,82505,91456,1
82505,0,338,91456,1
89237,0,325,91456,1
58326,0,50630,91456,1
66463,0,35702,91456,1
12379,0,17053,91456,1
43665,0,65120,91456,1
76250,0,8929,91456,1
29160,0,66553,91457,1
52848,0,64143,91457,1
62827,0,55412,91457,1
51437,0,88089,91457,1
88089,0,77692,91457,1
41846,0,78537,91457,1
43204,0,46930,91457,1
46930,0,11243,91457,1
31350,0,46895,91457,1
46895,0,12871,91457,1
12871,0,31350,91457,1
7492,0,54229,91457,1
54229,0,15869,91457,1
67656,0,292,91458,1
292,0,36312,91458,1
36312,0,67656,91458,1
80501,0,4704,91458,1
4704,0,68717,91458,1
68717,0,80501,91458,1
46062,0,96299,91458,1
53022,0,46062,91458,1
48820,0,1135,91458,1
69989,0,78681,91458,1
78681,0,45476,91458,1
32081,0,47454,91458,1
45409,0,27250,91458,1
27250,0,32269,91458,1
32269,0,45409,91458,1
65439,0,10034,91458,1
10034,0,77929,91458,1
19695,0,93566,91458,1
76582,0,20347,91458,1
51225,0,58183,91458,1
50590,0,88237,91458,1
31959,0,64721,91458,1
64721,0,14496,91458,1
14496,0,31959,91458,1
22443,0,46012,91459,1
92895,0,22443,91459,1
21137,0,41232,91459,1
41232,0,58476,91459,1
6946,0,17875,91459,1
17875,0,22345,91459,1
9903,0,43835,91459,1
43835,0,25518,91459,1
25518,0,9903,91459,1
64776,0,36107,91459,1
21551,0,75992,91459,1
89474,0,41540,91459,1
67810,0,66161,91459,1
66161,0,43948,91459,1
55752,0,72534,91459,1
70343,0,55752,91459,1
90660,0,31377,91459,1
13673,0,32287,91460,1
53155,0,89197,91460,1
89197,0,33452,91460,1
78639,0,5339,91460,1
42752,0,87284,91460,1
87284,0,43474,91460,1
3274,0,78485,91460,1
26964,0,87402,91460,1
26964,0,41677,91460,1
79216,0,63372,91460,1
63372,0,80627,91460,1
19058,0,84794,91460,1
84794,0,35938,91460,1
26232,0,43086,91461,1
21597,0,35527,91461,1
35527,0,10154,91461,1
21159,0,49634,91461,1
49634,0,66409,91461,1
34962,0,75019,91461,1
75019,0,84900,91461,1
84900,0,34962,91461,1
86582,0,70800,91461,1
70800,0,77081,91461,1
84830,0,57626,91462,1
35532,0,86116,91462,1
35532,0,50236,91462,1
87206,0,55063,91462,1
55063,0,12625,91462,1
57362,0,80741,91462,1
62579,0,37636,91462,1
37636,0,71047,91462,1
50421,0,46292,91462,1
36439,0,28418,91462,1
28418,0,89141,91462,1
89141,0,36439,91462,1
77474,0,69408,91462,1
69408,0,54653,91462,1
49432,0,53948,91462,1
36690,0,46395,91463,1
32443,0,14474,91463,1
99197,0,7048,91463,1
7048,0,77156,91463,1
61053,0,17975,91463,1
17975,0,65417,91463,1
61053,0,65417,91463,1
19897,0,11954,91463,1
32392,0,11687,91463,1
11687,0,77358,91463,1
32656,0,63486,91463,1
63486,0,26487,91463,1
9626,0,23888,91463,1
39134,0,63515,91463,1
55034,0,39134,91463,1
15140,0,67357,91464,1
46942,0,15622,91464,1
15622,0,52408,91464,1
23643,0,39824,91464,1
63477,0,75515,91464,1
75515,0,66520,91464,1
91430,0,10712,91464,1
16593,0,54357,91464,1
40265,0,47917,91464,1
47917,0,511,91464,1
511,0,40265,91464,1
36879,0,41034,91464,1
41034,0,46481,91464,1
57823,0,89365,91464,1
51243,0,83767,91464,1
70254,0,3565,91464,1
3565,0,10929,91464,1
9896,0,94428,91464,1
94428,0,92961,91464,1
92961,0,9896,91464,1
17646,0,86943,91464,1
86943,0,23577,91464,1
73749,0,10917,91465,1
11695,0,24015,91465,1
77937,0,11695,91465,1
20441,0,38586,91465,1
38586,0,59819,91465,1
31136,0,26471,91465,1
26471,0,71170,91465,1
81164,0,38321,91465,1
96957,0,81164,91465,1
36096,0,40924,91466,1
40924,0,5725,91466,1
36096,0,5725,91466,1
74791,0,92275,91466,1
92275,0,89288,91466,1
67415,0,55210,91466,1
50454,0,74203,91466,1
13364,0,68927,91466,1
61135,0,92456,91466,1
92456,0,23306,91466,1
85175,0,8220,91466,1
8220,0,35156,91466,1
89791,0,11442,91466,1
63239,0,89791,91466,1
69312,0,31821,91466,1
22432,0,61054,91466,1
34211,0,22432,91466,1
91165,0,82481,91466,1
83076,0,73129,91467,1
73129,0,48135,91467,1
30530,0,50338,91467,1
83076,0,50338,91467,1
58581,0,42733,91467,1
76299,0,79761,91467,1
58077,0,36651,91467,1
36651,0,23898,91467,1
22378,0,35204,91467,1
74445,0,76824,91467,1
76824,0,62612,91467,1
17254,0,76679,91467,1
76679,0,37046,91467,1
79805,0,93265,91467,1
93265,0,72365,91467,1
98083,0,17820,91468,1
17820,0,86248,91468,1
86248,0,98083,91468,1
66500,0,99511,91468,1
27209,0,64583,91468,1
17023,0,64583,91468,1
293,0,17597,91468,1
17597,0,91966,91468,1
56733,0,62681,91468,1
94850,0,74939,91468,1
1113,0,50864,91468,1
26540,0,82946,91468,1
85932,0,71798,91468,1
32193,0,88398,91468,1
88398,0,40313,91468,1
32193,0,90527,91468,1
32193,0,49502,91468,1
52288,0,7548,91468,1
93326,0,25184,91469,1
25184,0,42875,91469,1
82854,0,43842,91469,1
65448,0,16363,91469,1
64128,0,24163,91469,1
24163,0,83016,91469,1
29329,0,95484,91469,1
77255,0,29329,91469,1
61966,0,72681,91469,1
11363,0,45879,91469,1
45879,0,59213,91469,1
87218,0,51097,91469,1
51097,0,58041,91469,1
34976,0,82900,91469,1
75139,0,64007,91469,1
59125,0,92864,91469,1
77659,0,49596,91469,1
42512,0,33598,91470,1
58902,0,42512,91470,1
62734,0,66311,91470,1
97636,0,91676,91470,1
58204,0,67755,91470,1
67755,0,8685,91470,1
33430,0,61154,91470,1
95022,0,46774,91470,1
46774,0,67998,91470,1
17645,0,84086,91470,1
66995,0,66189,91470,1
35633,0,66995,91470,1
17426,0,53891,91470,1
53891,0,26986,91470,1
20878,0,77989,91470,1
80356,0,47690,91470,1
47690,0,88250,91470,1
46731,0,20929,91470,1
52074,0,46731,91470,1
90278,0,51455,91471,1
51455,0,41896,91471,1
9900,0,69168,91471,1
14627,0,47085,91471,1
21439,0,18853,91471,1
18853,0,54769,91471,1
93547,0,61752,91471,1
73483,0,93918,91471,1
83023,0,73483,91471,1
5888,0,4894,91471,1
4894,0,57627,91471,1
5888,0,43783,91471,1
81277,0,5888,91471,1
20587,0,8400,91471,1
56652,0,20587,91471,1
63883,0,31262,91471,1
67609,0,93193,91471,1
23803,0,67609,91471,1
85411,0,26300,91471,1
26300,0,34709,91471,1
85411,0,73464,91471,1
32546,0,74242,91471,1
74242,0,90627,91471,1
90627,0,32546,91471,1
25412,0,48579,91472,1
73342,0,55819,91472,1
43394,0,83377,91472,1
83377,0,23818,91472,1
23818,0,43394,91472,1
39242,0,38009,91472,1
38009,0,74676,91472,1
11118,0,36215,91472,1
11899,0,11118,91472,1
93013,0,71968,91472,1
71968,0,76105,91472,1
76105,0,93013,91472,1
44505,0,75307,91472,1
62478,0,44505,91472,1
50617,0,74391,91472,1
24022,0,24484,91473,1
24484,0,49794,91473,1
34567,0,18811,91473,1
18811,0,52467,91473,1
45942,0,4406,91473,1
4406,0,60880,91473,1
60880,0,45942,91473,1
59365,0,77556,91473,1
62303,0,56345,91473,1
56345,0,57064,91473,1
49588,0,9574,91473,1
12166,0,277,91473,1
97210,0,96735,91473,1
44961,0,97210,91473,1
14146,0,37558,91473,1
42306,0,13731,91473,1
75206,0,25916,91474,1
50122,0,51122,91474,1
61054,0,84024,91474,1
84024,0,10322,91474,1
89305,0,66463,91474,1
1665,0,23945,91474,1
80617,0,25068,91474,1
39613,0,49579,91474,1
49579,0,80596,91474,1
80596,0,39613,91474,1
71778,0,69138,91474,1
95278,0,30720,91474,1
30720,0,90021,91474,1
28161,0,78177,91475,1
8729,0,67651,91475,1
67651,0,38271,91475,1
17550,0,91807,91475,1
93555,0,32404,91475,1
37500,0,93555,91475,1
11863,0,97556,91475,1
23821,0,54679,91475,1
54679,0,43162,91475,1
8903,0,13790,91475,1
13790,0,41977,91475,1
41977,0,8903,91475,1
8903,0,43077,91475,1
43077,0,99196,91475,1
87817,0,14944,91475,1
75028,0,46898,91476,1
80296,0,43337,91476,1
43337,0,93931,91476,1
93931,0,80296,91476,1
2740,0,46826,91476,1
46826,0,45876,91476,1
9842,0,77499,91477,1
77499,0,27485,91477,1
27485,0,9842,91477,1
68221,0,56663,91477,1
15896,0,68221,91477,1
4414,0,6204,91477,1
27218,0,6204,91477,1
997,0,8470,91478,1
997,0,56719,91478,1
10685,0,12567,91478,1
50170,0,27756,91478,1
65484,0,21518,91478,1
21518,0,13639,91478,1
13639,0,65484,91478,1
71632,0,97135,91478,1
97135,0,74533,91478,1
89807,0,81996,91478,1
81996,0,61279,91478,1
79290,0,46128,91479,1
53664,0,79290,91479,1
92233,0,24936,91479,1
81540,0,95661,91479,1
95661,0,98149,91479,1
98149,0,81540,91479,1
86312,0,40068,91479,1
71977,0,9339,91479,1
68250,0,65699,91480,1
11626,0,68200,91480,1
34096,0,33110,91480,1
22968,0,33110,91480,1
3110,0,42690,91480,1
30949,0,8604,91480,1
8604,0,91486,91480,1
18843,0,72332,91480,1
72332,0,98882,91480,1
98882,0,18843,91480,1
61662,0,49512,91480,1
86459,0,61662,91480,1
40260,0,87813,91481,1
87813,0,59935,91481,1
45597,0,33343,91481,1
35263,0,742,91481,1
18140,0,41506,91481,1
21803,0,84604,91481,1
67038,0,22762,91481,1
22762,0,65856,91481,1
65856,0,67038,91481,1
87807,0,38237,91481,1
38237,0,52805,91481,1
6510,0,83762,91481,1
83762,0,67764,91481,1
44309,0,29983,91482,1
87343,0,29983,91482,1
51494,0,25222,91482,1
62077,0,25222,91482,1
26453,0,68832,91482,1
3963,0,26453,91482,1
18921,0,46665,91482,1
46665,0,51808,91482,1
86947,0,37649,91482,1
8367,0,73159,91483,1
73159,0,32356,91483,1
11961,0,18558,91483,1
17020,0,7261,91483,1
7261,0,99186,91483,1
42100,0,89465,91483,1
89465,0,33870,91483,1
57311,0,80915,91484,1
54041,0,25417,91484,1
65859,0,75700,91484,1
4460,0,65859,91484,1
6166,0,72018,91484,1
72018,0,53126,91484,1
2642,0,71767,91484,1
83498,0,91661,91484,1
83498,0,46392,91484,1
33866,0,46512,91484,1
46512,0,45070,91484,1
45070,0,33866,91484,1
22778,0,37548,91484,1
30389,0,72109,91485,1
72109,0,36644,91485,1
87405,0,57839,91485,1
57534,0,83294,91485,1
83294,0,39851,91485,1
98019,0,92056,91485,1
92056,0,92726,91485,1
92726,0,98019,91485,1
86206,0,28010,91485,1
28010,0,99706,91485,1
10355,0,53235,91485,1
31155,0,55061,91485,1
98701,0,8757,91485,1
45046,0,98701,91485,1
90682,0,9821,91485,1
9821,0,14632,91485,1
5443,0,81054,91485,1
81054,0,46930,91485,1
93623,0,16221,91485,1
4899,0,56301,91485,1
56301,0,41968,91485,1
63212,0,71515,91485,1
63212,0,80092,91485,1
76395,0,64490,91486,1
64490,0,43840,91486,1
65907,0,7738,91486,1
14433,0,14516,91487,1
14516,0,67603,91487,1
12419,0,29394,91487,1
29394,0,25071,91487,1
56559,0,70779,91487,1
70779,0,88062,91487,1
33910,0,93921,91487,1
93921,0,43724,91487,1
33910,0,94509,91487,1
7934,0,64308,91487,1
73868,0,82464,91487,1
82464,0,35478,91487,1
18381,0,95089,91487,1
95089,0,81914,91487,1
34089,0,32210,91487,1
32210,0,85396,91487,1
74996,0,20448,91488,1
20448,0,81119,91488,1
62797,0,21609,91488,1
67167,0,59377,91488,1
28551,0,39375,91488,1
39375,0,78908,91488,1
78908,0,28551,91488,1
4062,0,80823,91488,1
97871,0,85769,91488,1
85769,0,1857,91488,1
54504,0,14866,91488,1
362,0,49660,91488,1
87479,0,69578,91488,1
52816,0,26501,91488,1
26501,0,94192,91488,1
52816,0,94192,91488,1
80147,0,42175,91488,1
68253,0,26011,91488,1
26011,0,17708,91488,1
2478,0,26245,91488,1
79370,0,76029,91489,1
76029,0,19873,91489,1
19873,0,79370,91489,1
46080,0,57530,91489,1
57530,0,43660,91489,1
43660,0,46080,91489,1
54196,0,63496,91489,1
2975,0,62132,91489,1
62132,0,26222,91489,1
15316,0,77514,91489,1
24597,0,84411,91489,1
77265,0,24597,91489,1
31791,0,81929,91489,1
37095,0,32614,91490,1
27687,0,72334,91490,1
99617,0,68797,91490,1
99617,0,47833,91490,1
2971,0,24211,91490,1
31393,0,44424,91490,1
2380,0,12902,91490,1
55887,0,69718,91490,1
48935,0,9408,91490,1
56281,0,48935,91490,1
3152,0,69282,91490,1
32391,0,29575,91490,1
29575,0,23836,91490,1
63058,0,12212,91491,1
12212,0,97596,91491,1
97596,0,63058,91491,1
19613,0,58057,91491,1
56437,0,36013,91491,1
88201,0,21019,91491,1
21019,0,83148,91491,1
83148,0,88201,91491,1
26099,0,24728,91492,1
24728,0,41594,91492,1
82902,0,2817,91492,1
45383,0,82902,91492,1
58208,0,50015,91492,1
74905,0,15000,91492,1
15000,0,25437,91492,1
25437,0,74905,91492,1
56973,0,33399,91492,1
7865,0,56973,91492,1
7559,0,53803,91492,1
53803,0,98886,91492,1
81791,0,96526,91492,1
75966,0,81791,91492,1
81791,0,62999,91492,1
9360,0,93129,91492,1
61421,0,18284,91492,1
18284,0,9604,91492,1
9604,0,61421,91492,1
57305,0,33324,91492,1
30638,0,57305,91492,1
95026,0,7617,91492,1
7617,0,7440,91492,1
7440,0,95026,91492,1
36281,0,94130,91492,1
94130,0,80625,91492,1
80625,0,36281,91492,1
98494,0,12975,91493,1
70944,0,74707,91493,1
74707,0,87809,91493,1
41748,0,94102,91493,1
13367,0,48699,91493,1
48582,0,19718,91493,1
19718,0,30857,91493,1
80240,0,27723,91493,1
73866,0,22654,91494,1
22654,0,58657,91494,1
21188,0,37922,91494,1
48367,0,96096,91494,1
81046,0,49125,91494,1
89712,0,39374,91494,1
74660,0,52055,91495,1
52055,0,74508,91495,1
16145,0,73784,91495,1
84898,0,61654,91495,1
86430,0,83539,91495,1
83539,0,6059,91495,1
47129,0,9213,91495,1
42417,0,75642,91495,1
93630,0,74721,91495,1
937,0,74721,91495,1
40167,0,82802,91495,1
29429,0,62272,91495,1
55283,0,80895,91495,1
80895,0,58547,91495,1
47392,0,38321,91496,1
38321,0,44359,91496,1
85689,0,98360,91496,1
86021,0,85689,91496,1
26175,0,23912,91496,1
23912,0,10060,91496,1
93509,0,85970,91496,1
85970,0,22721,91496,1
98754,0,6700,91496,1
6032,0,8771,91496,1
38806,0,63215,91496,1
1482,0,38806,91496,1
52314,0,38268,91496,1
38268,0,78514,91496,1
80970,0,87004,91496,1
62165,0,36392,91496,1
83206,0,42145,91497,1
42145,0,61558,91497,1
61558,0,83206,91497,1
39626,0,5416,91497,1
50640,0,79260,91497,1
79260,0,1603,91497,1
1603,0,50640,91497,1
95086,0,61127,91498,1
63238,0,87016,91498,1
33294,0,86146,91498,1
86146,0,86847,91498,1
33294,0,86847,91498,1
6376,0,53683,91498,1
58669,0,23085,91498,1
72847,0,8468,91498,1
8468,0,11980,91498,1
50232,0,27671,91498,1
32970,0,60094,91498,1
29976,0,32970,91498,1
11257,0,43084,91498,1
43084,0,13032,91498,1
13032,0,11257,91498,1
12084,0,89915,91498,1
89915,0,53443,91498,1
26992,0,95604,91498,1
7991,0,26992,91498,1
88236,0,18872,91498,1
18872,0,53050,91498,1
55547,0,26491,91498,1
39980,0,11396,91498,1
11396,0,45528,91498,1
78600,0,78341,91498,1
78341,0,28515,91498,1
28515,0,78600,91498,1
13203,0,82134,91499,1
82134,0,39236,91499,1
2669,0,37086,91499,1
9171,0,2669,91499,1
55292,0,94746,91499,1
95852,0,63101,91499,1
44963,0,39232,91499,1
39232,0,74514,91499,1
74514,0,44963,91499,1
93640,0,77640,91499,1
69009,0,93640,91499,1
7228,0,31396,91499,1
84798,0,7228,91499,1
24718,0,4023,91499,1
4023,0,51998,91499,1
9818,0,72540,91499,1
72540,0,55525,91499,1
36784,0,52659,91499,1
34976,0,7571,91499,1
49249,0,34976,91499,1
35583,0,32270,91499,1
44894,0,4201,91500,1
24604,0,71732,91500,1
71732,0,70687,91500,1
36353,0,60003,91501,1
6552,0,3603,91501,1
35213,0,6552,91501,1
10707,0,64839,91502,1
64839,0,45197,91502,1
80573,0,90484,91502,1
90484,0,47600,91502,1
80573,0,7325,91502,1
16867,0,80573,91502,1
54317,0,81627,91503,1
31468,0,1637,91503,1
66011,0,90933,91503,1
90933,0,46943,91503,1
46943,0,66011,91503,1
37440,0,90412,91503,1
90412,0,88938,91503,1
52616,0,46826,91504,1
32252,0,52924,91507,1
52924,0,85705,91507,1
85705,0,32252,91507,1
99428,0,3670,91509,1
64650,0,30980,91509,1
30980,0,9826,91509,1
56224,0,47267,91509,1
89171,0,58048,91510,1
56324,0,97256,91510,1
45272,0,56324,91510,1
75426,0,77354,91510,1
27459,0,75426,91510,1
68075,0,84395,91510,1
84395,0,15687,91510,1
15687,0,68075,91510,1
31495,0,60758,91510,1
77964,0,72580,91510,1
21622,0,8090,91512,1
55138,0,75898,91512,1
19442,0,38123,91513,1
28612,0,19442,91513,1
93281,0,1110,91513,1
18907,0,84794,91515,1
84794,0,89196,91515,1
22416,0,5413,91515,1
44045,0,84395,91516,1
84395,0,67363,91516,1
67363,0,44045,91516,1
3774,0,94541,91517,1
94541,0,14427,91517,1
9420,0,86461,91518,1
86461,0,96662,91518,1
84784,0,75398,91520,1
79984,0,53741,91521,1
4595,0,34183,91521,1
92666,0,66526,91521,1
39359,0,81280,91521,1
39359,0,48391,91521,1
26807,0,69502,91521,1
20434,0,48784,91521,1
20434,0,56403,91521,1
90115,0,6233,91523,1
90115,0,28925,91523,1
31792,0,31554,91525,1
31554,0,30488,91525,1
72944,0,82022,91525,1
70072,0,38598,91525,1
38598,0,94214,91525,1
70072,0,35603,91525,1
61673,0,8117,91525,1
80209,0,69738,91526,1
69738,0,91896,91526,1
93877,0,36708,91526,1
93877,0,94648,91526,1
38286,0,28198,91527,1
12915,0,38286,91527,1
9884,0,74687,91528,1
74687,0,17718,91528,1
34458,0,98025,91529,1
98025,0,86497,91529,1
71371,0,95026,91529,1
5977,0,26150,91530,1
53270,0,87777,91530,1
53726,0,41396,91531,1
41396,0,82707,91531,1
87143,0,92994,91532,1
5081,0,20266,91532,1
64540,0,318,91532,1
17611,0,90056,91532,1
90056,0,19075,91532,1
55528,0,97534,91532,1
55528,0,59169,91532,1
63703,0,76299,91533,1
63703,0,88261,91533,1
3016,0,71968,91533,1
63962,0,23923,91533,1
34495,0,63962,91533,1
23769,0,1136,91533,1
60749,0,55030,91534,1
85906,0,76297,91534,1
76297,0,96249,91534,1
43770,0,3428,91534,1
3428,0,66026,91534,1
18712,0,26115,91534,1
42633,0,18712,91534,1
42731,0,63797,91535,1
63797,0,47070,91535,1
67164,0,19152,91535,1
19152,0,88106,91535,1
88106,0,67164,91535,1
75919,0,38812,91536,1
38812,0,46584,91536,1
75919,0,46584,91536,1
68720,0,99725,91536,1
99725,0,34477,91536,1
34477,0,68720,91536,1
51025,0,89323,91536,1
89323,0,27072,91536,1
98534,0,86162,91537,1
86162,0,84144,91537,1
78250,0,79368,91537,1
33815,0,80246,91538,1
16168,0,49521,91538,1
23520,0,49521,91538,1
87729,0,11796,91538,1
83832,0,3354,91538,1
7450,0,33819,91538,1
84239,0,65457,91538,1
55951,0,27298,91538,1
27298,0,31099,91538,1
46946,0,51416,91539,1
28525,0,46946,91539,1
73776,0,49297,91539,1
92186,0,32940,91541,1
57639,0,85169,91541,1
85169,0,87201,91541,1
57639,0,69996,91541,1
91814,0,77312,91541,1
62725,0,97313,91541,1
21887,0,62725,91541,1
8171,0,57447,91542,1
57447,0,10497,91542,1
2889,0,8171,91542,1
85348,0,24790,91542,1
24790,0,42685,91542,1
24136,0,58491,91542,1
19316,0,95963,91543,1
80065,0,15919,91543,1
97180,0,78616,91544,1
1094,0,5610,91544,1
5610,0,5187,91544,1
84017,0,1094,91544,1
89434,0,18667,91544,1
18667,0,65513,91544,1
65513,0,89434,91544,1
82509,0,96916,91544,1
21908,0,82509,91544,1
54015,0,64321,91545,1
17753,0,64321,91545,1
88071,0,10837,91545,1
10837,0,26093,91545,1
44539,0,43900,91545,1
70253,0,60625,91545,1
32532,0,52279,91545,1
52279,0,90367,91545,1
64262,0,51192,91545,1
68879,0,95050,91545,1
95050,0,82535,91545,1
99737,0,28326,91545,1
28326,0,7100,91545,1
6955,0,10466,91546,1
9463,0,36659,91546,1
36659,0,73804,91546,1
73804,0,9463,91546,1
33786,0,66861,91546,1
33674,0,47023,91546,1
47023,0,54520,91546,1
59169,0,418,91547,1
418,0,12863,91547,1
59169,0,27814,91547,1
90948,0,62280,91547,1
62280,0,63127,91547,1
90948,0,63127,91547,1
71700,0,12833,91548,1
12833,0,18193,91548,1
18193,0,71700,91548,1
36716,0,87955,91548,1
67052,0,10638,91549,1
94333,0,67052,91549,1
75569,0,60692,91549,1
9965,0,500,91549,1
35665,0,1295,91550,1
1295,0,60044,91550,1
35665,0,72460,91550,1
18376,0,66073,91550,1
66073,0,13983,91550,1
18376,0,13983,91550,1
59993,0,16135,91550,1
16135,0,51483,91550,1
51483,0,59993,91550,1
8990,0,61631,91551,1
42628,0,87374,91552,1
87374,0,5946,91552,1
16491,0,98136,91553,1
98136,0,17420,91553,1
17420,0,16491,91553,1
91443,0,51027,91553,1
40651,0,97940,91554,1
97940,0,16368,91554,1
97174,0,36969,91556,1
36969,0,73275,91556,1
29734,0,84089,91556,1
84089,0,3688,91556,1
81664,0,18683,91556,1
25300,0,22679,91557,1
46242,0,67188,91557,1
96547,0,3401,91557,1
3401,0,88217,91557,1
88217,0,96547,91557,1
29262,0,19033,91557,1
86235,0,70142,91559,1
14999,0,32936,91559,1
60268,0,56331,91559,1
92209,0,60268,91559,1
60268,0,99102,91559,1
35986,0,17432,91560,1
38807,0,35986,91560,1
39655,0,26930,91611,1
80305,0,74461,91631,1
74461,0,31637,91631,1
48262,0,89041,91639,1
42864,0,86714,91643,1
84893,0,86971,91644,1
33113,0,6364,91649,1
6364,0,86177,91649,1
60593,0,98509,91655,1
65425,0,77771,91657,1
73232,0,65425,91657,1
65425,0,85226,91657,1
59246,0,18691,91662,1
95031,0,31895,91663,1
90863,0,95031,91663,1
4384,0,12988,91673,1
12988,0,64324,91673,1
48954,0,59071,91673,1
59071,0,61117,91673,1
94272,0,36700,91674,1
46533,0,94272,91674,1
99882,0,65920,91675,1
65920,0,74626,91675,1
62179,0,49438,91676,1
49438,0,91146,91676,1
91146,0,62179,91676,1
33112,0,99701,91680,1
61093,0,56171,91680,1
39695,0,5501,91680,1
5501,0,97650,91680,1
97650,0,39695,91680,1
40605,0,28451,91680,1
83016,0,82215,91680,1
82215,0,88840,91680,1
88840,0,83016,91680,1
72272,0,10697,91680,1
10697,0,60217,91680,1
50723,0,10627,91680,1
26689,0,83797,91681,1
26689,0,58863,91681,1
