Source,eType,Target,Time,Weight
285499,4,225352,-1514793600,0.0833333
242569,4,225352,-1514793600,0.0833333
242569,4,253299,-1514793600,0.0714286
236161,4,222679,-1514793600,0.25
206943,4,304172,-1514793600,0.25
301699,4,232577,-1514793600,0.2
236649,4,235396,-1514793600,0.2
220731,4,235396,-1514793600,0.2
304965,4,250289,-1514793600,0.5
298106,4,273324,-1514793600,0.142857
237347,4,304172,-1514793600,0.25
251149,4,304172,-1514793600,0.25
261624,4,292756,-1514793600,0.333333
253678,4,280264,-1514793600,0.25
294713,4,280264,-1514793600,0.25
284445,4,280264,-1514793600,0.25
218935,4,253299,-1514793600,0.0714286
218935,4,225352,-1514793600,0.0833333
276442,4,253299,-1514793600,0.0714286
221074,4,232577,-1514793600,0.2
259939,4,250289,-1514793600,0.5
250634,4,263886,-1514793600,0.333333
251632,4,231474,-1514793600,0.125
251632,4,264550,-1514793600,0.2
293990,4,263886,-1514793600,0.333333
293990,4,304172,-1514793600,0.25
291985,4,225352,-1514793600,0.0833333
291985,4,253299,-1514793600,0.0714286
223891,4,253299,-1514793600,0.0714286
234832,4,225352,-1514793600,0.0833333
234832,4,253299,-1514793600,0.0714286
285259,4,253299,-1514793600,0.0714286
285259,4,225352,-1514793600,0.0833333
216896,4,225352,-1514793600,0.0833333
216896,4,253299,-1514793600,0.0714286
233576,4,253299,-1514793600,0.0714286
233576,4,225352,-1514793600,0.0833333
270904,4,253299,-1514793600,0.0714286
226572,4,284427,-1514793600,0.25
299926,4,257171,-1509955200,0.0555556
222854,4,257171,-1509955200,0.0555556
259673,4,257171,-1509955200,0.0555556
292273,4,257171,-1509955200,0.0555556
292329,4,257171,-1509955200,0.0555556
219416,4,257171,-1509955200,0.0555556
305954,4,257171,-1509955200,0.0555556
228433,4,273593,-1509955200,0.166667
237145,4,273593,-1509955200,0.166667
240137,4,273593,-1509955200,0.166667
230607,4,257171,-1509955200,0.0555556
223256,4,257171,-1509955200,0.0555556
223304,4,273593,-1509955200,0.166667
225995,4,257171,-1509955200,0.0555556
212252,4,257171,-1509955200,0.0555556
304889,4,257171,-1509955200,0.0555556
243437,4,273593,-1509955200,0.166667
252825,4,257171,-1509955200,0.0555556
297111,4,257171,-1509955200,0.0555556
239357,4,257171,-1509955200,0.0555556
285081,4,257171,-1509955200,0.0555556
222172,4,257171,-1509955200,0.0555556
291589,4,273593,-1509955200,0.166667
223567,4,257171,-1509955200,0.0555556
222332,4,256860,-1499587200,0.166667
283641,4,256860,-1499587200,0.166667
244191,4,256860,-1499587200,0.166667
250642,4,256860,-1499587200,0.166667
306009,4,256860,-1499587200,0.166667
298451,4,256860,-1499587200,0.166667
284738,4,256487,-1499155200,0.5
252661,4,256487,-1499155200,0.5
265442,4,305693,-1499068800,0.333333
231697,4,305693,-1499068800,0.333333
303092,4,305693,-1499068800,0.333333
300395,4,225151,-1491638400,0.166667
251906,4,225151,-1491638400,0.166667
222445,4,225151,-1491638400,0.166667
258516,4,225151,-1491638400,0.166667
241179,4,225151,-1491638400,0.166667
244013,4,225151,-1491638400,0.166667
272183,4,206802,-1491206400,0.25
304245,4,206802,-1491206400,0.25
232559,4,206802,-1491206400,0.25
298495,4,206802,-1491206400,0.25
233965,4,265623,-1488528000,0.25
292781,4,265623,-1488528000,0.25
239641,4,265623,-1488528000,0.25
233537,4,265623,-1488528000,0.25
222854,4,259409,-1486368000,0.111111
292273,4,259409,-1486368000,0.111111
219416,4,259409,-1486368000,0.111111
305954,4,259409,-1486368000,0.111111
230607,4,259409,-1486368000,0.111111
223256,4,259409,-1486368000,0.111111
225995,4,259409,-1486368000,0.111111
212252,4,259409,-1486368000,0.111111
286263,4,262709,-1486368000,0.5
286263,4,281135,-1486368000,0.5
267266,4,281135,-1486368000,0.5
267266,4,262709,-1486368000,0.5
285081,4,259409,-1486368000,0.111111
246087,4,221529,-1485849600,0.125
222215,4,221529,-1485849600,0.125
302827,4,221529,-1485849600,0.125
242504,4,221529,-1485849600,0.125
288227,4,221529,-1485849600,0.125
221511,4,221529,-1485849600,0.125
302392,4,221529,-1485849600,0.125
226892,4,221529,-1485849600,0.125
286263,4,242907,-1483776000,0.5
267266,4,242907,-1483776000,0.5
249007,4,241641,-1483257600,0.0769231
290601,4,241641,-1483257600,0.0769231
250850,4,241641,-1483257600,0.0769231
267494,4,241641,-1483257600,0.0769231
283373,4,241641,-1483257600,0.0769231
245628,4,241641,-1483257600,0.0769231
304180,4,241641,-1483257600,0.0769231
224321,4,289003,-1483257600,0.2
219373,4,267650,-1483257600,0.25
222474,4,241641,-1483257600,0.0769231
228033,4,267650,-1483257600,0.25
297039,4,232877,-1483257600,0.125
234013,4,232877,-1483257600,0.125
241929,4,216027,-1483257600,0.333333
234313,4,232877,-1483257600,0.125
272785,4,257510,-1483257600,0.25
219561,4,295247,-1483257600,0.5
277266,4,267650,-1483257600,0.25
250772,4,285084,-1483257600,0.125
222991,4,285084,-1483257600,0.125
267585,4,285084,-1483257600,0.125
248889,4,285084,-1483257600,0.125
280979,4,285084,-1483257600,0.125
276413,4,289003,-1483257600,0.2
288268,4,257510,-1483257600,0.25
248728,4,251543,-1483257600,0.25
208495,4,285084,-1483257600,0.125
236138,4,251543,-1483257600,0.25
256631,4,254661,-1483257600,0.25
246780,4,279208,-1483257600,0.125
251145,4,216027,-1483257600,0.333333
294012,4,267650,-1483257600,0.25
251609,4,257510,-1483257600,0.25
209362,4,251543,-1483257600,0.25
240715,4,289003,-1483257600,0.2
261332,4,279208,-1483257600,0.125
233148,4,218802,-1483257600,0.5
221444,4,232877,-1483257600,0.125
257620,4,241641,-1483257600,0.0769231
304245,4,216027,-1483257600,0.333333
242580,4,304226,-1483257600,0.2
245703,4,209601,-1483257600,0.333333
287614,4,209601,-1483257600,0.333333
272730,4,254661,-1483257600,0.25
276748,4,267150,-1483257600,0.2
263627,4,285084,-1483257600,0.125
240979,4,304226,-1483257600,0.2
275348,4,285084,-1483257600,0.125
276146,4,279208,-1483257600,0.125
210883,4,241641,-1483257600,0.0769231
282895,4,279208,-1483257600,0.125
229379,4,232877,-1483257600,0.125
281001,4,279208,-1483257600,0.125
276642,4,279208,-1483257600,0.125
258516,4,232877,-1483257600,0.125
287649,4,241641,-1483257600,0.0769231
306256,4,251543,-1483257600,0.25
282987,4,289003,-1483257600,0.2
275297,4,232877,-1483257600,0.125
223320,4,304226,-1483257600,0.2
289882,4,209601,-1483257600,0.333333
294089,4,279208,-1483257600,0.125
236649,4,295247,-1483257600,0.5
237347,4,267150,-1483257600,0.2
252575,4,289003,-1483257600,0.2
251149,4,257510,-1483257600,0.25
287987,4,304226,-1483257600,0.2
273886,4,304226,-1483257600,0.2
275907,4,254661,-1483257600,0.25
253672,4,254661,-1483257600,0.25
274262,4,241641,-1483257600,0.0769231
248012,4,218802,-1483257600,0.5
250634,4,267150,-1483257600,0.2
227150,4,267150,-1483257600,0.2
251632,4,241641,-1483257600,0.0769231
293990,4,267150,-1483257600,0.2
282428,4,232877,-1483257600,0.125
276109,4,279208,-1483257600,0.125
271530,4,213816,-1483171200,0.25
295609,4,213816,-1483171200,0.25
237638,4,213816,-1483171200,0.25
258725,4,213816,-1483171200,0.25
287485,4,294399,-1481097600,0.166667
207232,4,294399,-1481097600,0.166667
230607,4,294399,-1481097600,0.166667
223304,4,248868,-1481097600,0.333333
223304,4,215422,-1481097600,0.333333
225995,4,294399,-1481097600,0.166667
243437,4,215422,-1481097600,0.333333
243437,4,248868,-1481097600,0.333333
285081,4,294399,-1481097600,0.166667
285447,4,294399,-1481097600,0.166667
300501,4,248868,-1481097600,0.333333
300501,4,215422,-1481097600,0.333333
275027,4,272243,-1478419200,0.111111
235691,4,272243,-1478419200,0.111111
285999,4,272243,-1478419200,0.111111
244255,4,272243,-1478419200,0.111111
268026,4,272243,-1478419200,0.111111
295609,4,272243,-1478419200,0.111111
256610,4,272243,-1478419200,0.111111
231755,4,272243,-1478419200,0.111111
273732,4,272243,-1478419200,0.111111
260497,4,302679,-1475913600,0.0833333
306214,4,302679,-1475913600,0.0833333
292273,4,302679,-1475913600,0.0833333
233386,4,302679,-1475913600,0.0833333
219416,4,302679,-1475913600,0.0833333
256454,4,302679,-1475913600,0.0833333
230607,4,302679,-1475913600,0.0833333
223256,4,302679,-1475913600,0.0833333
225995,4,302679,-1475913600,0.0833333
239240,4,302679,-1475913600,0.0833333
285081,4,302679,-1475913600,0.0833333
229676,4,302679,-1475913600,0.0833333
228978,4,285299,-1467532800,0.166667
283373,4,285299,-1467532800,0.166667
207462,4,285299,-1467532800,0.166667
219320,4,285299,-1467532800,0.166667
306155,4,294009,-1467532800,0.25
284738,4,301453,-1467532800,0.25
226323,4,294009,-1467532800,0.25
213434,4,249313,-1467532800,0.25
303312,4,301453,-1467532800,0.25
218864,4,249313,-1467532800,0.25
274408,4,294009,-1467532800,0.25
267641,4,301453,-1467532800,0.25
282895,4,249313,-1467532800,0.25
252661,4,301453,-1467532800,0.25
281668,4,285299,-1467532800,0.166667
288398,4,294009,-1467532800,0.25
252968,4,249313,-1467532800,0.25
251632,4,285299,-1467532800,0.166667
255840,4,229079,-1465372800,0.5
292341,4,229079,-1465372800,0.5
275027,4,291707,-1462694400,0.111111
235691,4,291707,-1462694400,0.111111
285999,4,291707,-1462694400,0.111111
244255,4,291707,-1462694400,0.111111
290036,4,248027,-1462694400,0.0277778
292966,4,248027,-1462694400,0.0277778
